0,1,2
6.60085E+17,had,O
6.60085E+17,in,O
6.60085E+17,two,O
6.60085E+17,weeks,O
6.60085E+17,thank,O
6.60085E+17,you,O
6.60085E+17,olanzapine,B-Drug
6.60085E+17,bipolar,O
6.60085E+17,meds,O
6.60095E+17,The,O
6.60095E+17,anti,O
6.60095E+17,-,O
6.60095E+17,depressant,O
6.60095E+17,Cymbalta,B-Drug
6.60095E+17,can,O
6.60095E+17,cause,O
6.60095E+17,facial,B-Symptom
6.60095E+17,swelling,I-Symptom
6.60095E+17,",",O
6.60095E+17,weight,B-Symptom
6.60095E+17,gain,I-Symptom
6.60095E+17,and,O
6.60095E+17,impotence,B-Symptom
6.60095E+17,.,O
6.60095E+17,Its,O
6.60095E+17,new,O
6.60095E+17,motto,O
6.60095E+17,?,O
6.60095E+17,I,O
6.60095E+17,',O
6.60095E+17,LL,O
6.60095E+17,GIVE,O
6.60095E+17,YOU,O
6.60095E+17,SOMETHING,O
6.60095E+17,TO,O
6.60095E+17,CRY,O
6.60095E+17,ABOUT,O
6.60095E+17,.,O
6.6012E+17,Anyone,O
6.6012E+17,know,O
6.6012E+17,if,O
6.6012E+17,coming,O
6.6012E+17,off,O
6.6012E+17,sertraline,B-Drug
6.6012E+17,from,O
6.6012E+17,150mg,O
6.6012E+17,to,O
6.6012E+17,50mg,O
6.6012E+17,really,O
6.6012E+17,affect,O
6.6012E+17,sleep,O
6.6012E+17,?,O
6.6012E+17,I,O
6.6012E+17,took,O
6.6012E+17,wrong,O
6.6012E+17,dose,O
6.6012E+17,last,O
6.6012E+17,week,O
6.6012E+17,but,O
6.6012E+17,my,B-Symptom
6.6012E+17,sleep,I-Symptom
6.6012E+17,was,I-Symptom
6.6012E+17,worse,I-Symptom
6.6012E+17,than,I-Symptom
6.6012E+17,normal,I-Symptom
6.6012E+17,!,O
6.60131E+17,So,O
6.60131E+17,after,O
6.60131E+17,alwwpong,O
6.60131E+17,on,O
6.60131E+17,it,O
6.60131E+17,",",O
6.60131E+17,knowing,O
6.60131E+17,I,O
6.60131E+17,',O
6.60131E+17,ve,O
6.60131E+17,done,O
6.60131E+17,other,O
6.60131E+17,by,O
6.60131E+17,putting,O
6.60131E+17,my,O
6.60131E+17,life,O
6.60131E+17,on,O
6.60131E+17,the,O
6.60131E+17,line,O
6.60131E+17,.,O
6.60131E+17,I,O
6.60131E+17,guess,O
6.60131E+17,I,O
6.60131E+17,',O
6.60131E+17,ll,O
6.60131E+17,do,O
6.60131E+17,the,O
6.60131E+17,Singulair,B-Drug
6.60131E+17,asthma,B-Disease
6.60131E+17,pill,O
6.60131E+17,.,O
6.60216E+17,Apart,O
6.60216E+17,from,O
6.60216E+17,massive,O
6.60216E+17,weight,B-Symptom
6.60216E+17,gain,I-Symptom
6.60216E+17,",",O
6.60216E+17,olanzapine,B-Drug
6.60216E+17,certainly,O
6.60216E+17,works,O
6.60216E+17,for,O
6.60216E+17,me,O
6.6046E+17,Shout,O
6.6046E+17,out,O
6.6046E+17,to,O
6.6046E+17,my,O
6.6046E+17,strong,O
6.6046E+17,momma,O
6.6046E+17,for,O
6.6046E+17,finishing,O
6.6046E+17,her,O
6.6046E+17,Tamoxifen,B-Drug
6.6046E+17,yesterday,O
6.6046E+17,.,O
6.6046E+17,5,O
6.6046E+17,years,O
6.6046E+17,",",O
6.6046E+17,cancer,B-Disease
6.6046E+17,free,O
6.6046E+17,.,O
6.6046E+17,Love,O
6.6046E+17,you,O
6.6046E+17,so,O
6.6046E+17,much,O
6.6046E+17,💕,O
6.60483E+17,Today,O
6.60483E+17,is,O
6.60483E+17,1st,O
6.60483E+17,day,O
6.60483E+17,I,O
6.60483E+17,can,O
6.60483E+17,see,O
6.60483E+17,properly,O
6.60483E+17,in,O
6.60483E+17,months,O
6.60483E+17,.,O
6.60483E+17,.,O
6.60483E+17,.,O
6.60483E+17,#,B-Drug
6.60483E+17,avastin,I-Drug
6.60483E+17,#,O
6.60483E+17,macularproblems,O
6.60494E+17,Woke,O
6.60494E+17,up,O
6.60494E+17,without,O
6.60494E+17,any,O
6.60494E+17,tightness,B-Symptom
6.60494E+17,in,I-Symptom
6.60494E+17,my,I-Symptom
6.60494E+17,chest,I-Symptom
6.60494E+17,.,O
6.60494E+17,Not,O
6.60494E+17,even,O
6.60494E+17,an,O
6.60494E+17,ache,B-Symptom
6.60494E+17,.,O
6.60494E+17,👌,O
6.60494E+17,but,O
6.60494E+17,it,O
6.60494E+17,',O
6.60494E+17,s,O
6.60494E+17,only,O
6.60494E+17,5mg,O
6.60494E+17,half,O
6.60494E+17,a,O
6.60494E+17,Singulair,B-Drug
6.60494E+17,pill,O
6.60494E+17,for,O
6.60494E+17,my,O
6.60494E+17,asthma,B-Disease
6.60494E+17,.,O
6.60494E+17,yay,O
6.60614E+17,Note,O
6.60614E+17,to,O
6.60614E+17,everyone,O
6.60614E+17,.,O
6.60614E+17,Don,O
6.60614E+17,',O
6.60614E+17,t,O
6.60614E+17,take,O
6.60614E+17,Citalopram,B-Drug
6.60614E+17,if,O
6.60614E+17,you,O
6.60614E+17,',O
6.60614E+17,re,O
6.60614E+17,not,O
6.60614E+17,depressed,B-Disease
6.60614E+17,",",O
6.60614E+17,you,O
6.60614E+17,',O
6.60614E+17,ll,O
6.60614E+17,throw,O
6.60614E+17,up,O
6.60614E+17,.,O
6.60614E+17,.,O
6.60614E+17,.,O
6.60614E+17,sorry,O
6.60614E+17,Dani,O
6.60614E+17,😬,O
6.60639E+17,Now,O
6.60639E+17,would,O
6.60639E+17,be,O
6.60639E+17,a,O
6.60639E+17,really,O
6.60639E+17,good,O
6.60639E+17,time,O
6.60639E+17,for,O
6.60639E+17,a,O
6.60639E+17,commercial,O
6.60639E+17,for,O
6.60639E+17,an,O
6.60639E+17,ACE,O
6.60639E+17,inhibitor,O
6.60639E+17,like,O
6.60639E+17,Lisinopril,B-Drug
6.60639E+17,.,O
6.60639E+17,My,O
6.60639E+17,blood,O
6.60639E+17,pressure,O
6.60639E+17,is,O
6.60639E+17,NOT,O
6.60639E+17,good,O
6.60639E+17,right,O
6.60639E+17,now,O
6.60639E+17,#,O
6.60639E+17,WorldSeries,O
6.60685E+17,I,O
6.60685E+17,can,O
6.60685E+17,',O
6.60685E+17,t,O
6.60685E+17,let,O
6.60685E+17,you,O
6.60685E+17,in,O
6.60685E+17,",",O
6.60685E+17,you,O
6.60685E+17,',O
6.60685E+17,re,O
6.60685E+17,wobbling,B-Symptom
6.60685E+17,.,O
6.60685E+17,"""",O
6.60685E+17,No,O
6.60685E+17,",",O
6.60685E+17,it,O
6.60685E+17,',O
6.60685E+17,s,O
6.60685E+17,okay,O
6.60685E+17,",",O
6.60685E+17,I,O
6.60685E+17,took,O
6.60685E+17,a,O
6.60685E+17,drug,O
6.60685E+17,called,O
6.60685E+17,Paxil,B-Drug
6.60685E+17,"""",O
6.60685E+17,Sir,O
6.60685E+17,",",O
6.60685E+17,what,O
6.60685E+17,are,O
6.60685E+17,you,O
6.60685E+17,doing,O
6.60763E+17,I,O
6.60763E+17,',O
6.60763E+17,m,O
6.60763E+17,switching,O
6.60763E+17,antidepressants,O
6.60763E+17,after,O
6.60763E+17,being,O
6.60763E+17,on,O
6.60763E+17,Citalopram,B-Drug
6.60763E+17,for,O
6.60763E+17,10,O
6.60763E+17,years,O
6.60763E+17,.,O
6.60763E+17,Suffering,O
6.60763E+17,withdrawals,O
6.60763E+17,",",O
6.60763E+17,physical,O
6.60763E+17,and,O
6.60763E+17,mental,O
6.60763E+17,.,O
6.60763E+17,Don,O
6.60763E+17,',O
6.60763E+17,t,O
6.60763E+17,like,O
6.60763E+17,this,O
6.60763E+17,at,O
6.60763E+17,all,O
6.60763E+17,.,O
6.6078E+17,it,O
6.6078E+17,',O
6.6078E+17,s,O
6.6078E+17,530,O
6.6078E+17,am,O
6.6078E+17,and,O
6.6078E+17,im,O
6.6078E+17,still,O
6.6078E+17,wide,O
6.6078E+17,awake,B-Symptom
6.6078E+17,because,O
6.6078E+17,they,O
6.6078E+17,couldn,O
6.6078E+17,',O
6.6078E+17,t,O
6.6078E+17,refill,O
6.6078E+17,my,O
6.6078E+17,seroquel,B-Drug
6.6078E+17,on,O
6.6078E+17,time,O
6.6078E+17,and,O
6.6078E+17,I,O
6.6078E+17,',O
6.6078E+17,m,O
6.6078E+17,Literallg,O
6.6078E+17,Fucking,O
6.6078E+17,Dying,O
6.6078E+17,Here,O
6.6078E+17,!,O
6.6078E+17,!,O
6.60807E+17,Withdrawing,O
6.60807E+17,from,O
6.60807E+17,Paxil,B-Drug
6.60807E+17,is,O
6.60807E+17,really,O
6.60807E+17,messing,O
6.60807E+17,with,O
6.60807E+17,me,O
6.60807E+17,.,O
6.60807E+17,Jitters,O
6.60807E+17,.,O
6.60807E+17,Really,O
6.60807E+17,bad,O
6.60807E+17,insomnia,B-Symptom
6.60807E+17,.,O
6.60807E+17,Would,O
6.60807E+17,not,O
6.60807E+17,recommend,O
6.60807E+17,.,O
6.60807E+17,#,O
6.60807E+17,twothumbsdown,O
6.60838E+17,Day,O
6.60838E+17,6,O
6.60838E+17,on,O
6.60838E+17,citalopram,B-Drug
6.60838E+17,",",O
6.60838E+17,feel,O
6.60838E+17,like,O
6.60838E+17,I,O
6.60838E+17,have,O
6.60838E+17,a,O
6.60838E+17,cold,O
6.60838E+17,but,O
6.60838E+17,without,O
6.60838E+17,the,O
6.60838E+17,snot,O
6.60838E+17,.,O
6.60838E+17,Tender,O
6.60838E+17,aching,B-Symptom
6.60838E+17,muscles,I-Symptom
6.60838E+17,",",O
6.60838E+17,sore,B-Symptom
6.60838E+17,throat,I-Symptom
6.60838E+17,/,O
6.60838E+17,neck,O
6.60838E+17,.,O
6.60838E+17,Bleugh,O
6.60838E+17,.,O
6.60913E+17,If,O
6.60913E+17,you,O
6.60913E+17,',O
6.60913E+17,re,O
6.60913E+17,sick,O
6.60913E+17,",",O
6.60913E+17,#,O
6.60913E+17,STAYAWAY,O
6.60913E+17,!,O
6.60913E+17,#,B-Disease
6.60913E+17,Lupus,I-Disease
6.60913E+17,#,O
6.60913E+17,Cellcept,O
6.60913E+17,#,B-Drug
6.60913E+17,Prednisone,I-Drug
6.60913E+17,#,O
6.60913E+17,Plaquenil,O
6.60913E+17,#,O
6.60913E+17,Immunosuppressants,O
6.60945E+17,you,O
6.60945E+17,know,O
6.60945E+17,how,O
6.60945E+17,depressed,O
6.60945E+17,people,O
6.60945E+17,always,O
6.60945E+17,be,O
6.60945E+17,drawing,O
6.60945E+17,themselves,O
6.60945E+17,lookin,O
6.60945E+17,all,O
6.60945E+17,sad,O
6.60945E+17,and,O
6.60945E+17,the,O
6.60945E+17,drawings,O
6.60945E+17,come,O
6.60945E+17,to,O
6.60945E+17,life,O
6.60945E+17,and,O
6.60945E+17,it,O
6.60945E+17,',O
6.60945E+17,s,O
6.60945E+17,a,O
6.60945E+17,commercial,O
6.60945E+17,for,O
6.60945E+17,Zoloft,B-Drug
6.61001E+17,Hi,O
6.61001E+17,everyone,O
6.61001E+17,",",O
6.61001E+17,Candace,O
6.61001E+17,here,O
6.61001E+17,.,O
6.61001E+17,#,O
6.61001E+17,raredisease,O
6.61001E+17,patient,O
6.61001E+17,/,O
6.61001E+17,advocate,O
6.61001E+17,/,O
6.61001E+17,writer,O
6.61001E+17,",",O
6.61001E+17,law,O
6.61001E+17,student,O
6.61001E+17,and,O
6.61001E+17,current,O
6.61001E+17,;,O
6.61001E+17,y,O
6.61001E+17,battling,O
6.61001E+17,cymbalta,B-Drug
6.61001E+17,-,O
6.61001E+17,induced,O
6.61001E+17,insomnia,B-Symptom
6.61001E+17,!,O
6.61001E+17,Fun,O
6.61001E+17,:,O
6.61001E+17,o,O
6.61001E+17,),O
6.61001E+17,#,O
6.61001E+17,hcsm,O
6.61162E+17,New,O
6.61162E+17,Cortellis,O
6.61162E+17,SWOT,O
6.61162E+17,analyses,O
6.61162E+17,:,O
6.61162E+17,Avastin,B-Drug
6.61162E+17,set,O
6.61162E+17,to,O
6.61162E+17,maintain,O
6.61162E+17,oncology,O
6.61162E+17,market,O
6.61162E+17,share,O
6.61162E+17,with,O
6.61162E+17,revenue,O
6.61162E+17,boosted,O
6.61162E+17,by,O
6.61162E+17,ovarian,O
6.61162E+17,and,O
6.61162E+17,cervical,O
6.61162E+17,cancer,B-Disease
6.61162E+17,indications,O
6.61173E+17,I,O
6.61173E+17,need,O
6.61173E+17,to,O
6.61173E+17,start,O
6.61173E+17,bck,O
6.61173E+17,getting,O
6.61173E+17,my,O
6.61173E+17,topamax,B-Drug
6.61173E+17,for,O
6.61173E+17,my,O
6.61173E+17,headaches,B-Symptom
6.61207E+17,Time,O
6.61207E+17,to,O
6.61207E+17,start,O
6.61207E+17,the,O
6.61207E+17,semi,O
6.61207E+17,-,O
6.61207E+17,annual,O
6.61207E+17,twitter,O
6.61207E+17,experiment,O
6.61207E+17,again,O
6.61207E+17,.,O
6.61207E+17,This,O
6.61207E+17,time,O
6.61207E+17,with,O
6.61207E+17,Adderall,B-Drug
6.61207E+17,to,O
6.61207E+17,combat,O
6.61207E+17,the,O
6.61207E+17,ADHD,B-Disease
6.61207E+17,rabbit,O
6.61207E+17,hole,O
6.61207E+17,problem,O
6.61207E+17,!,O
6.61241E+17,The,O
6.61241E+17,withdrawals,O
6.61241E+17,from,O
6.61241E+17,coming,O
6.61241E+17,off,O
6.61241E+17,OxyContin,O
6.61241E+17,(,O
6.61241E+17,same,O
6.61241E+17,chemically,O
6.61241E+17,as,O
6.61241E+17,heroin,O
6.61241E+17,),O
6.61241E+17,were,O
6.61241E+17,horrific,O
6.61241E+17,but,O
6.61241E+17,Citalopram,B-Drug
6.61241E+17,is,O
6.61241E+17,giving,O
6.61241E+17,me,O
6.61241E+17,“,O
6.61241E+17,brain,B-Symptom
6.61241E+17,zaps,I-Symptom
6.61241E+17,”,O
6.61241E+17,&,O
6.61241E+17,amp,O
6.61241E+17,;,O
6.61241E+17,insomnia,B-Symptom
6.61241E+17,😳,O
6.61279E+17,I,O
6.61279E+17,',O
6.61279E+17,ve,O
6.61279E+17,lost,O
6.61279E+17,2,O
6.61279E+17,st,O
6.61279E+17,12,O
6.61279E+17,lbs,O
6.61279E+17,in,O
6.61279E+17,11,O
6.61279E+17,months,O
6.61279E+17,!,O
6.61279E+17,Nearly,O
6.61279E+17,back,O
6.61279E+17,to,O
6.61279E+17,my,O
6.61279E+17,skinny,O
6.61279E+17,self,O
6.61279E+17,.,O
6.61279E+17,#,O
6.61279E+17,IHateQuetiapine,O
6.61279E+17,#,B-Drug
6.61279E+17,Quetiapine,I-Drug
6.61279E+17,#,B-Symptom
6.61279E+17,weightloss,I-Symptom
6.61431E+17,Fighting,O
6.61431E+17,sleep,B-Symptom
6.61431E+17,is,O
6.61431E+17,the,O
6.61431E+17,trippiest,O
6.61431E+17,thing,O
6.61431E+17,to,O
6.61431E+17,me,O
6.61431E+17,fuk,O
6.61431E+17,I,O
6.61431E+17,❤,O
6.61431E+17,trazodone,B-Drug
6.61433E+17,#,B-Drug
6.61433E+17,Trazodone,I-Drug
6.61433E+17,had,O
6.61433E+17,been,O
6.61433E+17,consumed,O
6.61433E+17,and,O
6.61433E+17,sweet,O
6.61433E+17,slumber,B-Symptom
6.61433E+17,is,O
6.61433E+17,on,O
6.61433E+17,its,O
6.61433E+17,way,O
6.61433E+17,!,O
6.61433E+17,!,O
6.61433E+17,!,O
6.61433E+17,I,O
6.61433E+17,',O
6.61433E+17,ve,O
6.61433E+17,got,O
6.61433E+17,a,O
6.61433E+17,long,O
6.61433E+17,day,O
6.61433E+17,tomorrow,O
6.61433E+17,.,O
6.61433E+17,.,O
6.61433E+17,.,O
6.61433E+17,.,O
6.61433E+17,I,O
6.61433E+17,hope,O
6.61433E+17,it,O
6.61433E+17,turns,O
6.61433E+17,out,O
6.61433E+17,well,O
6.61433E+17,!,O
6.61433E+17,!,O
6.61433E+17,!,O
6.61433E+17,#,O
6.61433E+17,GoodNight,O
6.61433E+17,#,O
6.61433E+17,OVAH,O
6.61436E+17,Just,O
6.61436E+17,opened,O
6.61436E+17,my,O
6.61436E+17,mail,O
6.61436E+17,for,O
6.61436E+17,the,O
6.61436E+17,first,O
6.61436E+17,time,O
6.61436E+17,in,O
6.61436E+17,.,O
6.61436E+17,.,O
6.61436E+17,.,O
6.61436E+17,a,O
6.61436E+17,year,O
6.61436E+17,?,O
6.61436E+17,Thanks,O
6.61436E+17,",",O
6.61436E+17,Paxil,B-Drug
6.61436E+17,™,O
6.61436E+17,!,O
6.61436E+17,😂,O
6.61436E+17,😂,O
6.61436E+17,😂,O
6.61436E+17,#,B-Symptom
6.61436E+17,anxietyproblems,I-Symptom
6.6145E+17,Avastin,B-Drug
6.6145E+17,®,O
6.6145E+17,is,O
6.6145E+17,the,O
6.6145E+17,brand,O
6.6145E+17,name,O
6.6145E+17,for,O
6.6145E+17,bevacizumab,B-Drug
6.6145E+17,",",O
6.6145E+17,a,O
6.6145E+17,medication,O
6.6145E+17,infused,O
6.6145E+17,into,O
6.6145E+17,the,O
6.6145E+17,eye,O
6.6145E+17,to,O
6.6145E+17,moderate,O
6.6145E+17,vision,O
6.6145E+17,misfortune,O
6.6145E+17,in,O
6.6145E+17,individuals,O
6.6145E+17,who,O
6.6145E+17,have,O
6.6145E+17,wet,O
6.6145E+17,eye,O
6.61533E+17,Increasing,O
6.61533E+17,to,O
6.61533E+17,60mg,O
6.61533E+17,of,O
6.61533E+17,duloxetine,B-Drug
6.61533E+17,this,O
6.61533E+17,week,O
6.61533E+17,as,O
6.61533E+17,well,O
6.61533E+17,if,O
6.61533E+17,I,O
6.61533E+17,don,O
6.61533E+17,',O
6.61533E+17,t,O
6.61533E+17,lose,B-Symptom
6.61533E+17,my,I-Symptom
6.61533E+17,appetite,I-Symptom
6.61533E+17,and,O
6.61533E+17,lose,B-Symptom
6.61533E+17,weight,I-Symptom
6.61533E+17,I,O
6.61533E+17,',O
6.61533E+17,ll,O
6.61533E+17,sue,O
6.61558E+17,never,O
6.61558E+17,taken,O
6.61558E+17,a,O
6.61558E+17,drug,O
6.61558E+17,like,O
6.61558E+17,Effexor,B-Drug
6.61558E+17,-,O
6.61558E+17,if,O
6.61558E+17,i,O
6.61558E+17,miss,O
6.61558E+17,1,O
6.61558E+17,day,O
6.61558E+17,(,O
6.61558E+17,v,O
6.61558E+17,rare,O
6.61558E+17,),O
6.61558E+17,feel,B-Symptom
6.61558E+17,like,I-Symptom
6.61558E+17,i,I-Symptom
6.61558E+17,have,I-Symptom
6.61558E+17,the,I-Symptom
6.61558E+17,flu,I-Symptom
6.61558E+17,&,O
6.61558E+17,amp,O
6.61558E+17,;,O
6.61558E+17,am,B-Symptom
6.61558E+17,ill,I-Symptom
6.61558E+17,.,O
6.61558E+17,so,O
6.61558E+17,awful,O
6.61558E+17,.,O
6.61558E+17,but,O
6.61558E+17,it,O
6.61558E+17,seems,O
6.61558E+17,to,O
6.61558E+17,be,O
6.61558E+17,working,O
6.61558E+17,#,O
6.61558E+17,mentalhealth,O
6.61567E+17,Anyone,O
6.61567E+17,been,O
6.61567E+17,through,O
6.61567E+17,citalopram,B-Drug
6.61567E+17,withdrawals,B-Symptom
6.61567E+17,?,O
6.61567E+17,Dose,O
6.61567E+17,was,O
6.61567E+17,halved,O
6.61567E+17,from,O
6.61567E+17,40mg,O
6.61567E+17,to,O
6.61567E+17,20,O
6.61567E+17,mg,O
6.61567E+17,4,O
6.61567E+17,days,O
6.61567E+17,ago,O
6.61567E+17,and,O
6.61567E+17,feeling,B-Symptom
6.61567E+17,worse,I-Symptom
6.61567E+17,and,O
6.61567E+17,worse,O
6.61567E+17,every,O
6.61567E+17,day,O
6.61567E+17,.,O
6.61596E+17,Tamoxifen,B-Drug
6.61596E+17,",",O
6.61596E+17,raloxifene,O
6.61596E+17,effective,O
6.61596E+17,at,O
6.61596E+17,preventing,O
6.61596E+17,ER,O
6.61596E+17,+,O
6.61596E+17,ve,O
6.61596E+17,tumours,O
6.61596E+17,only,O
6.61596E+17,",",O
6.61596E+17,but,O
6.61596E+17,benefits,O
6.61596E+17,continue,O
6.61596E+17,to,O
6.61596E+17,increase,O
6.61596E+17,over,O
6.61596E+17,20,O
6.61596E+17,yrs,O
6.61596E+17,#,O
6.61596E+17,NCRI2015,O
6.61597E+17,Anastrozole,O
6.61597E+17,may,O
6.61597E+17,be,O
6.61597E+17,better,O
6.61597E+17,preventive,O
6.61597E+17,agent,O
6.61597E+17,than,O
6.61597E+17,tamoxifen,B-Drug
6.61597E+17,for,O
6.61597E+17,post,O
6.61597E+17,-,O
6.61597E+17,menopausal,O
6.61597E+17,women,O
6.61597E+17,due,O
6.61597E+17,to,O
6.61597E+17,lower,O
6.61597E+17,risk,O
6.61597E+17,of,O
6.61597E+17,endometrial,B-Disease
6.61597E+17,cancer,I-Disease
6.61597E+17,#,O
6.61597E+17,NCRI2015,O
6.61608E+17,Addition,O
6.61608E+17,of,O
6.61608E+17,Docetaxel,B-Drug
6.61608E+17,to,O
6.61608E+17,SOC,O
6.61608E+17,can,O
6.61608E+17,improve,O
6.61608E+17,survival,O
6.61608E+17,for,O
6.61608E+17,men,O
6.61608E+17,with,O
6.61608E+17,newly,O
6.61608E+17,diagnosed,O
6.61608E+17,prostate,O
6.61608E+17,cancer,O
6.61608E+17,that,O
6.61608E+17,has,O
6.61608E+17,spread,O
6.61608E+17,.,O
6.61608E+17,N,O
6.61608E+17,.,O
6.61608E+17,Clarke,O
6.61608E+17,#,O
6.61608E+17,NCRI2015,O
6.61653E+17,Someone,O
6.61653E+17,koppel,O
6.61653E+17,citalopram,B-Drug
6.61653E+17,for,O
6.61653E+17,the,O
6.61653E+17,anxiety,B-Symptom
6.61747E+17,I,O
6.61747E+17,never,O
6.61747E+17,want,O
6.61747E+17,to,O
6.61747E+17,deal,O
6.61747E+17,w,O
6.61747E+17,/,O
6.61747E+17,medical,O
6.61747E+17,marijuana,O
6.61747E+17,even,O
6.61747E+17,if,O
6.61747E+17,I,O
6.61747E+17,have,O
6.61747E+17,Epilepsy,B-Disease
6.61747E+17,.,O
6.61747E+17,I,O
6.61747E+17,would,O
6.61747E+17,rather,O
6.61747E+17,take,O
6.61747E+17,my,O
6.61747E+17,tegretol,B-Drug
6.61747E+17,than,O
6.61747E+17,smoke,O
6.61747E+17,marijuana,O
6.61747E+17,.,O
6.61747E+17,I,O
6.61747E+17,',O
6.61747E+17,m,O
6.61747E+17,the,O
6.61747E+17,Smart,O
6.61747E+17,One,O
6.61747E+17,!,O
6.61756E+17,Has,O
6.61756E+17,anyone,O
6.61756E+17,taking,O
6.61756E+17,Modafinil,B-Drug
6.61756E+17,/,O
6.61756E+17,Alertec,O
6.61756E+17,developed,O
6.61756E+17,chronic,B-Symptom
6.61756E+17,urticaria,I-Symptom
6.61756E+17,?,O
6.61854E+17,Yuck,O
6.61854E+17,😪,O
6.61854E+17,😭,O
6.61854E+17,no,O
6.61854E+17,energy,B-Symptom
6.61854E+17,Side,O
6.61854E+17,effects,O
6.61854E+17,hit,O
6.61854E+17,me,O
6.61854E+17,bad,O
6.61854E+17,😭,O
6.61854E+17,#,B-Drug
6.61854E+17,sertraline,I-Drug
6.61942E+17,#,O
6.61942E+17,ATIinstructorwisdom,O
6.61942E+17,"""",O
6.61942E+17,Olanzapine,B-Drug
6.61942E+17,is,O
6.61942E+17,an,O
6.61942E+17,anti,O
6.61942E+17,-,O
6.61942E+17,anxiety,B-Symptom
6.61942E+17,medication,O
6.61942E+17,.,O
6.61942E+17,Same,O
6.61942E+17,family,O
6.61942E+17,as,O
6.61942E+17,Ativan,O
6.61942E+17,.,O
6.61942E+17,"""",O
6.61942E+17,Not,O
6.61942E+17,that,O
6.61942E+17,funny,O
6.61942E+17,.,O
6.61942E+17,.,O
6.61942E+17,.,O
6.61942E+17,but,O
6.61942E+17,its,O
6.61942E+17,an,O
6.61942E+17,anti,O
6.61942E+17,-,O
6.61942E+17,psychotic,O
6.61942E+17,.,O
6.61942E+17,New,O
6.61942E+17,Cancer,O
6.61942E+17,Drugs,O
6.61942E+17,Fund,O
6.61942E+17,list,O
6.61942E+17,shows,O
6.61942E+17,Kadcyla,O
6.61942E+17,put,O
6.61942E+17,back,O
6.61942E+17,on,O
6.61942E+17,but,O
6.61942E+17,Avastin,B-Drug
6.61942E+17,removed,O
6.61942E+17,for,O
6.61942E+17,breast,O
6.61942E+17,and,O
6.61942E+17,bowel,B-Disease
6.61942E+17,cancer,I-Disease
6.61948E+17,Seeing,O
6.61948E+17,6th,O
6.61948E+17,pt,O
6.61948E+17,s,O
6.61948E+17,/,O
6.61948E+17,p,O
6.61948E+17,#,O
6.61948E+17,labralrepair,O
6.61948E+17,w,O
6.61948E+17,recurrent,O
6.61948E+17,#,B-Symptom
6.61948E+17,pelvicpain,I-Symptom
6.61948E+17,.,O
6.61948E+17,Never,O
6.61948E+17,c,O
6.61948E+17,/,O
6.61948E+17,o,O
6.61948E+17,',O
6.61948E+17,d,O
6.61948E+17,hip,O
6.61948E+17,pain,O
6.61948E+17,&,O
6.61948E+17,amp,O
6.61948E+17,;,O
6.61948E+17,cortisone,B-Drug
6.61948E+17,injection,O
6.61948E+17,failed,O
6.61948E+17,to,O
6.61948E+17,help,O
6.61948E+17,#,O
6.61948E+17,vulvodynia,O
6.61948E+17,.,O
6.61948E+17,#,O
6.61948E+17,pelvicmafia,O
6.61948E+17,i,O
6.61948E+17,also,O
6.61948E+17,have,O
6.61948E+17,a,O
6.61948E+17,cortisone,B-Drug
6.61948E+17,cream,O
6.61948E+17,to,O
6.61948E+17,help,O
6.61948E+17,with,O
6.61948E+17,the,O
6.61948E+17,itching,B-Symptom
6.61948E+17,.,O
6.61969E+17,My,O
6.61969E+17,blood,B-Symptom
6.61969E+17,pressure,I-Symptom
6.61969E+17,at,O
6.61969E+17,docs,O
6.61969E+17,was,O
6.61969E+17,159,O
6.61969E+17,/,O
6.61969E+17,103,O
6.61969E+17,-,O
6.61969E+17,-,O
6.61969E+17,I,O
6.61969E+17,',O
6.61969E+17,m,O
6.61969E+17,surprised,O
6.61969E+17,they,O
6.61969E+17,let,O
6.61969E+17,me,O
6.61969E+17,leave,O
6.61969E+17,!,O
6.61969E+17,!,O
6.61969E+17,So,O
6.61969E+17,anxious,B-Symptom
6.61969E+17,!,O
6.61969E+17,!,O
6.61969E+17,!,O
6.61969E+17,#,B-Drug
6.61969E+17,tamoxifen,I-Drug
6.61972E+17,Calm,O
6.61972E+17,again,O
6.61972E+17,thanks,O
6.61972E+17,to,O
6.61972E+17,lorazepam,O
6.61972E+17,.,O
6.61972E+17,Still,O
6.61972E+17,suffering,O
6.61972E+17,withdrawals,B-Symptom
6.61972E+17,from,O
6.61972E+17,citalopram,B-Drug
6.61972E+17,plus,O
6.61972E+17,today,O
6.61972E+17,started,O
6.61972E+17,duloxetine,B-Drug
6.61972E+17,to,O
6.61972E+17,be,O
6.61972E+17,titrated,O
6.61972E+17,over,O
6.61972E+17,next,O
6.61972E+17,few,O
6.61972E+17,days,O
6.61972E+17,.,O
6.61999E+17,Downside,O
6.61999E+17,of,O
6.61999E+17,modafinil,B-Drug
6.61999E+17,:,O
6.61999E+17,You,O
6.61999E+17,can,O
6.61999E+17,completely,O
6.61999E+17,forget,B-Symptom
6.61999E+17,about,I-Symptom
6.61999E+17,eating,I-Symptom
6.61999E+17,or,O
6.61999E+17,drinking,O
6.61999E+17,for,O
6.61999E+17,hours,O
6.61999E+17,.,O
6.62022E+17,Mark,O
6.62022E+17,/,O
6.62022E+17,peterson,O
6.62022E+17,doing,O
6.62022E+17,well,O
6.62022E+17,",",O
6.62022E+17,d,O
6.62022E+17,/,O
